annonce_id,annonce_state,city,country,created_at,end_date,phone_number,premium,price,quantity,start_date,title,transaction,updated_at,vehicle_id,vendor_id
7414,ACTIVE,"Mulhouse, 68100",France,2024-12-31 15:15:31.316888,2025-02-28 15:15:31.316897,+33 687 04 19 54,f,33373,1,2024-12-31 15:15:31.316896,BMW Serie 5 Occasion 2011 - 141918 Diesel km,Vente,2024-12-31 15:15:31.316895,9613,14637
7415,ACTIVE,"Boulogne-Billancourt, 92100",France,2024-12-31 15:15:32.206788,2025-02-28 15:15:32.206794,+33 626 22 14 46,f,5826,1,2024-12-31 15:15:32.206793,Triumph Scrambler 1200 2010 - 33257 km - Occasion,Vente,2024-12-31 15:15:32.206793,9614,14532
7416,ACTIVE,"Boulogne-Billancourt, 92100",France,2024-12-31 15:15:32.430554,2025-02-28 15:15:32.430561,+33 747 63 14 08,f,164,1,2024-12-31 15:15:32.43056,Honda Civic Occasion 2010 - 8231 Électrique km,Location,2024-12-31 15:15:32.43056,9615,15692
7417,ACTIVE,"Mulhouse, 68100",France,2024-12-31 15:15:32.628466,2025-02-28 15:15:32.628471,+33 677 92 76 12,f,83,1,2024-12-31 15:15:32.628471,Toyota Prius Neuve 2018 - 34413 Électrique km,Location,2024-12-31 15:15:32.62847,9616,16713
7418,ACTIVE,"Évry-Courcouronnes, 91000",France,2024-12-31 15:15:32.822997,2025-02-28 15:15:32.823002,+33 752 31 28 00,f,177,1,2024-12-31 15:15:32.823001,Toyota Corolla Occasion 2015 - 74767 Électrique km,Location,2024-12-31 15:15:32.823001,9617,15611
7419,ACTIVE,"Aix-en-Provence, 13100",France,2024-12-31 15:15:33.050642,2025-02-28 15:15:33.050648,+33 767 91 07 75,f,8689,1,2024-12-31 15:15:33.050648,Indian Roadmaster 2018 - 47416 km - Occasion,Vente,2024-12-31 15:15:33.050647,9618,14509
7420,ACTIVE,"Besançon, 25000",France,2024-12-31 15:15:33.246187,2025-02-28 15:15:33.246192,+33 700 75 19 23,f,167,1,2024-12-31 15:15:33.246191,Chevrolet Impala Occasion 2010 - 64940 Électrique km,Location,2024-12-31 15:15:33.246191,9619,15717
7421,ACTIVE,"Lille, 59000",France,2024-12-31 15:15:33.508921,2025-02-28 15:15:33.50893,+33 639 59 45 29,f,3529,1,2024-12-31 15:15:33.508929,Harley-Davidson Trike 2016 - 29530 km - Occasion,Vente,2024-12-31 15:15:33.508927,9620,14973
7422,ACTIVE,"Poitiers, 86000",France,2024-12-31 15:15:33.803657,2025-02-28 15:15:33.803661,+33 688 35 30 62,f,31793,1,2024-12-31 15:15:33.803661,Audi Q3 Occasion 2014 - 111698 Électrique km,Vente,2024-12-31 15:15:33.803661,9621,15429
7423,ACTIVE,"Corte, 20250",France,2024-12-31 15:15:34.101961,2025-02-28 15:15:34.101965,+33 641 05 02 68,f,55,1,2024-12-31 15:15:34.101965,BMW F750GS 2010 - 14694 km - Neuf,Location,2024-12-31 15:15:34.101964,9622,14869
7424,ACTIVE,"Aix-en-Provence, 13100",France,2024-12-31 15:15:34.339526,2025-02-28 15:15:34.339534,+33 736 86 57 83,f,33493,1,2024-12-31 15:15:34.339534,Nissan Pathfinder Occasion 2019 - 108984 Diesel km,Vente,2024-12-31 15:15:34.339533,9623,15087
7425,ACTIVE,"Annecy, 74000",France,2024-12-31 15:15:34.656505,2025-02-28 15:15:34.656556,+33 735 47 25 74,f,11885,1,2024-12-31 15:15:34.656512,Yamaha FJR1300 2020 - 12074 km - Peu Endommagé,Vente,2024-12-31 15:15:34.656512,9624,16661
7426,ACTIVE,"Montreuil, 93100",France,2024-12-31 15:15:34.914749,2025-02-28 15:15:34.914754,+33 710 16 71 64,f,3077,1,2024-12-31 15:15:34.914754,Ducati Monster 2020 - 5067 km - Peu Endommagé,Vente,2024-12-31 15:15:34.914754,9625,14468
7427,ACTIVE,"Nice, 06000",France,2024-12-31 15:15:35.260591,2025-02-28 15:15:35.260594,+33 700 37 41 03,f,128,1,2024-12-31 15:15:35.260594,Ford Expedition Occasion 2011 - 132722 Électrique km,Location,2024-12-31 15:15:35.260593,9626,15245
7428,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:15:35.518014,2025-02-28 15:15:35.518019,+33 601 33 32 93,f,39091,1,2024-12-31 15:15:35.518019,Mercedes-Benz CLA Neuve 2014 - 43171 Essence km,Vente,2024-12-31 15:15:35.518018,9627,15924
7429,ACTIVE,"Dunkerque, 59140",France,2024-12-31 15:15:35.780091,2025-02-28 15:15:35.780096,+33 602 70 78 37,f,159,1,2024-12-31 15:15:35.780095,BMW Serie 1 Occasion 2018 - 43159 Diesel km,Location,2024-12-31 15:15:35.780095,9628,16132
7430,ACTIVE,"Dunkerque, 59140",France,2024-12-31 15:15:35.973479,2025-02-28 15:15:35.973489,+33 704 93 26 34,f,12754,1,2024-12-31 15:15:35.973489,Honda CBR600RR 2019 - 15515 km - Neuf,Vente,2024-12-31 15:15:35.973488,9629,14712
7431,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:36.284557,2025-02-28 15:15:36.284568,+33 660 23 33 69,f,8190,1,2024-12-31 15:15:36.284567,Yamaha Tracer 900 2022 - 46144 km - Neuf,Vente,2024-12-31 15:15:36.284566,9630,14908
7432,ACTIVE,"Lyon, 69000",France,2024-12-31 15:15:36.551446,2025-02-28 15:15:36.551456,+33 744 53 61 92,f,11428,1,2024-12-31 15:15:36.551455,Toyota Prius Neuve 2011 - 32049 Essence km,Vente,2024-12-31 15:15:36.551454,9631,16416
7433,ACTIVE,"Toulouse, 31000",France,2024-12-31 15:15:36.740461,2025-02-28 15:15:36.740469,+33 675 54 02 44,f,33741,1,2024-12-31 15:15:36.740468,Nissan Kicks Neuve 2011 - 97407 Essence km,Vente,2024-12-31 15:15:36.740468,9632,16010
7434,ACTIVE,"Nice, 06000",France,2024-12-31 15:15:36.930318,2025-02-28 15:15:36.930328,+33 787 15 58 03,f,195,1,2024-12-31 15:15:36.930327,Volkswagen Golf Occasion 2011 - 60148 Électrique km,Location,2024-12-31 15:15:36.930326,9633,16615
7435,ACTIVE,"Cannes, 06400",France,2024-12-31 15:15:37.191683,2025-02-28 15:15:37.191688,+33 708 38 64 92,f,5503,1,2024-12-31 15:15:37.191687,Honda Africa Twin 2015 - 31619 km - Occasion,Vente,2024-12-31 15:15:37.191686,9634,16472
7436,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:15:37.447413,2025-02-28 15:15:37.447423,+33 626 54 84 65,f,12561,1,2024-12-31 15:15:37.447422,Harley-Davidson Road King 2022 - 11202 km - Peu Endommagé,Vente,2024-12-31 15:15:37.447421,9635,14964
7437,ACTIVE,"Reims, 51100",France,2024-12-31 15:15:37.702351,2025-02-28 15:15:37.702356,+33 787 90 80 24,f,198,1,2024-12-31 15:15:37.702356,Chevrolet Camaro Neuve 2013 - 123599 Diesel km,Location,2024-12-31 15:15:37.702355,9636,16594
7438,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:15:37.904268,2025-02-28 15:15:37.904274,+33 655 83 20 35,f,18258,1,2024-12-31 15:15:37.904274,Hyundai Accent Occasion 2014 - 100468 Électrique km,Vente,2024-12-31 15:15:37.904273,9637,15511
7439,ACTIVE,"Nanterre, 92000",France,2024-12-31 15:15:38.100165,2025-02-28 15:15:38.100173,+33 692 88 38 92,f,40,1,2024-12-31 15:15:38.100172,BMW F900R 2011 - 3438 km - Peu Endommagé,Location,2024-12-31 15:15:38.100172,9638,14813
7440,ACTIVE,"Lyon, 69000",France,2024-12-31 15:15:38.392415,2025-02-28 15:15:38.392421,+33 617 63 58 94,f,95,1,2024-12-31 15:15:38.39242,BMW Serie 1 Occasion 2010 - 78779 Diesel km,Location,2024-12-31 15:15:38.39242,9639,14486
7441,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:15:39.11947,2025-02-28 15:15:39.11948,+33 633 40 08 19,f,37,1,2024-12-31 15:15:39.119479,Ducati Streetfighter 2017 - 6488 km - Neuf,Location,2024-12-31 15:15:39.119478,9640,15341
7442,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:39.619657,2025-02-28 15:15:39.619661,+33 637 17 28 23,f,153,1,2024-12-31 15:15:39.61966,BMW Serie 5 Neuve 2013 - 112262 Hybride km,Location,2024-12-31 15:15:39.61966,9641,16506
7443,ACTIVE,"Chamonix-Mont-Blanc, 74400",France,2024-12-31 15:15:39.853914,2025-02-28 15:15:39.853922,+33 656 03 62 71,f,77,1,2024-12-31 15:15:39.853921,Harley-Davidson Softail 2019 - 35103 km - Peu Endommagé,Location,2024-12-31 15:15:39.853921,9642,15227
7444,ACTIVE,"Tours, 37000",France,2024-12-31 15:15:40.090399,2025-02-28 15:15:40.090401,+33 715 48 26 29,f,14781,1,2024-12-31 15:15:40.090401,Triumph Rocket 3 2023 - 46558 km - Occasion,Vente,2024-12-31 15:15:40.090401,9643,15788
7445,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:15:40.320993,2025-02-28 15:15:40.321005,+33 743 68 26 54,f,14943,1,2024-12-31 15:15:40.321004,BMW K1600GTL 2018 - 11315 km - Occasion,Vente,2024-12-31 15:15:40.321001,9644,14542
7446,ACTIVE,"Dijon, 21000",France,2024-12-31 15:15:40.61529,2025-02-28 15:15:40.615294,+33 635 97 34 41,f,124,1,2024-12-31 15:15:40.615294,Volkswagen Arteon Occasion 2011 - 76044 Diesel km,Location,2024-12-31 15:15:40.615293,9645,15632
7447,ACTIVE,"Le Havre, 76600",France,2024-12-31 15:15:40.90476,2025-02-28 15:15:40.904763,+33 783 01 40 18,f,5936,1,2024-12-31 15:15:40.904763,Ducati Panigale V4 2012 - 18930 km - Peu Endommagé,Vente,2024-12-31 15:15:40.904762,9646,15990
7448,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:15:41.126961,2025-02-28 15:15:41.126966,+33 658 03 64 85,f,2088,1,2024-12-31 15:15:41.126964,BMW R1250GS 2019 - 6564 km - Occasion,Vente,2024-12-31 15:15:41.126964,9647,15819
7449,ACTIVE,"Bastia, 20200",France,2024-12-31 15:15:41.350346,2025-02-28 15:15:41.350357,+33 639 40 64 47,f,51,1,2024-12-31 15:15:41.350356,Chevrolet Camaro Occasion 2011 - 55242 Diesel km,Location,2024-12-31 15:15:41.350355,9648,16406
7450,ACTIVE,"Villeurbanne, 69100",France,2024-12-31 15:15:41.660945,2025-02-28 15:15:41.660951,+33 613 89 35 65,f,36397,1,2024-12-31 15:15:41.66095,Audi A5 Occasion 2016 - 39065 Essence km,Vente,2024-12-31 15:15:41.66095,9649,15104
7451,ACTIVE,"Calais, 62100",France,2024-12-31 15:15:41.923718,2025-02-28 15:15:41.923724,+33 755 62 97 93,f,65,1,2024-12-31 15:15:41.923724,Honda CRF450R 2014 - 31326 km - Occasion,Location,2024-12-31 15:15:41.923723,9650,16106
7452,ACTIVE,"Le Mans, 72000",France,2024-12-31 15:15:42.225722,2025-02-28 15:15:42.225738,+33 707 61 50 04,f,91,1,2024-12-31 15:15:42.225737,Triumph Speed Triple 2022 - 19660 km - Peu Endommagé,Location,2024-12-31 15:15:42.225733,9651,15973
7453,ACTIVE,"Reims, 51100",France,2024-12-31 15:15:42.417191,2025-02-28 15:15:42.417194,+33 709 20 07 03,f,8496,1,2024-12-31 15:15:42.417193,Honda Fit Occasion 2010 - 6334 Hybride km,Vente,2024-12-31 15:15:42.417193,9652,16720
7454,ACTIVE,"Orléans, 45000",France,2024-12-31 15:15:42.70381,2025-02-28 15:15:42.703814,+33 648 91 73 10,f,14037,1,2024-12-31 15:15:42.703814,Honda CB650R 2012 - 10604 km - Occasion,Vente,2024-12-31 15:15:42.703813,9653,14661
7455,ACTIVE,"Poitiers, 86000",France,2024-12-31 15:15:42.893943,2025-02-28 15:15:42.893949,+33 694 09 91 54,f,12224,1,2024-12-31 15:15:42.893948,Kawasaki KX450F 2018 - 4718 km - Occasion,Vente,2024-12-31 15:15:42.893947,9654,15979
7456,ACTIVE,"Rouen, 76000",France,2024-12-31 15:15:43.116648,2025-02-28 15:15:43.116652,+33 689 68 45 64,f,44375,1,2024-12-31 15:15:43.116651,Honda Ridgeline Neuve 2013 - 139660 Essence km,Vente,2024-12-31 15:15:43.11665,9655,16267
7457,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:43.377042,2025-02-28 15:15:43.377047,+33 752 11 60 86,f,56,1,2024-12-31 15:15:43.377047,Volkswagen Jetta Occasion 2020 - 88423 Hybride km,Location,2024-12-31 15:15:43.377046,9656,14573
7458,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:43.631802,2025-02-28 15:15:43.631812,+33 725 60 66 05,f,79,1,2024-12-31 15:15:43.631811,Indian Challenger 2019 - 24376 km - Neuf,Location,2024-12-31 15:15:43.63181,9657,15049
7459,ACTIVE,"Saint-Denis, 93200",France,2024-12-31 15:15:43.925126,2025-02-28 15:15:43.925129,+33 786 99 25 35,f,26994,1,2024-12-31 15:15:43.925129,Toyota Tacoma Occasion 2018 - 90143 Essence km,Vente,2024-12-31 15:15:43.925129,9658,16717
7460,ACTIVE,"Amiens, 80000",France,2024-12-31 15:15:44.178482,2025-02-28 15:15:44.178485,+33 704 66 27 14,f,60,1,2024-12-31 15:15:44.178485,Suzuki SV650 2013 - 47709 km - Occasion,Location,2024-12-31 15:15:44.178485,9659,15814
7461,ACTIVE,"Versailles, 78000",France,2024-12-31 15:15:44.371938,2025-02-28 15:15:44.371943,+33 745 99 30 22,f,33885,1,2024-12-31 15:15:44.371943,Ford Escape Occasion 2013 - 42644 Électrique km,Vente,2024-12-31 15:15:44.371942,9660,14599
7462,ACTIVE,"Grenoble, 38000",France,2024-12-31 15:15:44.680997,2025-02-28 15:15:44.681004,+33 603 32 57 62,f,4101,1,2024-12-31 15:15:44.681003,Kawasaki Ninja ZX-10R 2020 - 10390 km - Occasion,Vente,2024-12-31 15:15:44.681002,9661,14616
7463,ACTIVE,"Tourcoing, 59200",France,2024-12-31 15:15:44.936379,2025-02-28 15:15:44.936382,+33 770 21 30 78,f,183,1,2024-12-31 15:15:44.936382,Toyota Sienna Occasion 2020 - 96633 Diesel km,Location,2024-12-31 15:15:44.936382,9662,16878
7464,ACTIVE,"Metz, 57000",France,2024-12-31 15:15:45.163721,2025-02-28 15:15:45.163727,+33 625 61 56 60,f,20866,1,2024-12-31 15:15:45.163727,BMW Serie 1 Neuve 2023 - 107115 Électrique km,Vente,2024-12-31 15:15:45.163726,9663,16424
7465,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:15:45.95496,2025-02-28 15:15:45.954971,+33 793 41 84 52,f,88,1,2024-12-31 15:15:45.95497,Honda Odyssey Occasion 2022 - 128671 Essence km,Location,2024-12-31 15:15:45.954968,9664,15574
7466,ACTIVE,"Rouen, 76000",France,2024-12-31 15:15:46.35026,2025-02-28 15:15:46.350265,+33 647 47 02 48,f,6850,1,2024-12-31 15:15:46.350265,Chevrolet Suburban Occasion 2016 - 116124 Hybride km,Vente,2024-12-31 15:15:46.350264,9665,16832
7467,ACTIVE,"Antibes, 06600",France,2024-12-31 15:15:46.608974,2025-02-28 15:15:46.608983,+33 713 74 74 16,f,44,1,2024-12-31 15:15:46.608982,Ducati Diavel 2012 - 42988 km - Occasion,Location,2024-12-31 15:15:46.608981,9666,15262
7468,ACTIVE,"Bordeaux, 33000",France,2024-12-31 15:15:46.835163,2025-02-28 15:15:46.835168,+33 680 28 75 81,f,98,1,2024-12-31 15:15:46.835167,Hyundai Ioniq Occasion 2017 - 45130 Hybride km,Location,2024-12-31 15:15:46.835167,9667,16011
7469,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:15:47.031234,2025-02-28 15:15:47.031238,+33 618 25 58 27,f,7311,1,2024-12-31 15:15:47.031237,Honda CBR600RR 2017 - 44716 km - Peu Endommagé,Vente,2024-12-31 15:15:47.031237,9668,16797
7470,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:15:47.287343,2025-02-28 15:15:47.287347,+33 605 11 67 40,f,24445,1,2024-12-31 15:15:47.287346,Honda Odyssey Occasion 2018 - 121055 Diesel km,Vente,2024-12-31 15:15:47.287346,9669,15574
7471,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:15:47.546723,2025-02-28 15:15:47.546734,+33 796 14 94 42,f,5085,1,2024-12-31 15:15:47.546733,Kawasaki KLX250 2017 - 10529 km - Peu Endommagé,Vente,2024-12-31 15:15:47.546732,9670,15165
7472,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:47.765199,2025-02-28 15:15:47.765235,+33 744 35 94 27,f,5260,1,2024-12-31 15:15:47.765234,Suzuki SV650 2017 - 14372 km - Peu Endommagé,Vente,2024-12-31 15:15:47.765233,9671,14790
7473,ACTIVE,"Villeurbanne, 69100",France,2024-12-31 15:15:47.993756,2025-02-28 15:15:47.993762,+33 603 68 49 89,f,43501,1,2024-12-31 15:15:47.993761,Mercedes-Benz CLS Neuve 2010 - 119575 Électrique km,Vente,2024-12-31 15:15:47.993761,9672,15494
7474,ACTIVE,"Caen, 14000",France,2024-12-31 15:15:48.281112,2025-02-28 15:15:48.28112,+33 710 82 19 35,f,41,1,2024-12-31 15:15:48.281119,Triumph Scrambler 1200 2010 - 26276 km - Occasion,Location,2024-12-31 15:15:48.281118,9673,15760
7475,ACTIVE,"Deauville, 14800",France,2024-12-31 15:15:48.540171,2025-02-28 15:15:48.540179,+33 679 43 91 20,f,77,1,2024-12-31 15:15:48.540178,BMW F900R 2011 - 1059 km - Peu Endommagé,Location,2024-12-31 15:15:48.540177,9674,16235
7476,ACTIVE,"Bastia, 20200",France,2024-12-31 15:15:48.828455,2025-02-28 15:15:48.828465,+33 755 07 78 74,f,44,1,2024-12-31 15:15:48.828464,Harley-Davidson V-Rod 2015 - 43727 km - Neuf,Location,2024-12-31 15:15:48.828463,9675,16698
7477,ACTIVE,"Dijon, 21000",France,2024-12-31 15:15:49.137003,2025-02-28 15:15:49.137013,+33 601 11 66 30,f,122,1,2024-12-31 15:15:49.137012,Ford Edge Occasion 2013 - 54800 Diesel km,Location,2024-12-31 15:15:49.137011,9676,16304
7478,ACTIVE,"Versailles, 78000",France,2024-12-31 15:15:49.345059,2025-02-28 15:15:49.345062,+33 793 92 46 28,f,147,1,2024-12-31 15:15:49.345062,Toyota Camry Occasion 2013 - 136326 Essence km,Location,2024-12-31 15:15:49.345061,9677,16596
7479,ACTIVE,"Ajaccio, 20000",France,2024-12-31 15:15:49.550171,2025-02-28 15:15:49.550175,+33 786 10 57 12,f,46,1,2024-12-31 15:15:49.550175,Honda CRF450R 2019 - 45016 km - Neuf,Location,2024-12-31 15:15:49.550174,9678,14631
7480,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:15:49.799759,2025-02-28 15:15:49.799762,+33 766 93 59 29,f,36295,1,2024-12-31 15:15:49.799762,Ford Escape Occasion 2012 - 100724 Électrique km,Vente,2024-12-31 15:15:49.799761,9679,16379
7481,ACTIVE,"Lille, 59000",France,2024-12-31 15:15:50.083245,2025-02-28 15:15:50.083248,+33 699 70 59 79,f,32369,1,2024-12-31 15:15:50.083248,Audi A7 Occasion 2019 - 134316 Électrique km,Vente,2024-12-31 15:15:50.083248,9680,15204
7482,ACTIVE,"Boulogne-Billancourt, 92100",France,2024-12-31 15:15:50.390359,2025-02-28 15:15:50.390362,+33 602 92 63 62,f,62,1,2024-12-31 15:15:50.390361,Suzuki Burgman 400 2018 - 1048 km - Neuf,Location,2024-12-31 15:15:50.390361,9681,16228
7483,ACTIVE,"Évry-Courcouronnes, 91000",France,2024-12-31 15:15:50.689072,2025-02-28 15:15:50.689075,+33 718 43 86 78,f,13701,1,2024-12-31 15:15:50.689075,Honda CB650R 2012 - 4208 km - Peu Endommagé,Vente,2024-12-31 15:15:50.689075,9682,14389
7484,ACTIVE,"Rouen, 76000",France,2024-12-31 15:15:51.39815,2025-02-28 15:15:51.398154,+33 629 89 02 75,f,163,1,2024-12-31 15:15:51.398154,Hyundai Tucson Occasion 2015 - 139267 Électrique km,Location,2024-12-31 15:15:51.398153,9683,15952
7485,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:15:51.870243,2025-02-28 15:15:51.870247,+33 711 22 53 32,f,36432,1,2024-12-31 15:15:51.870247,Chevrolet Suburban Neuve 2010 - 107409 Diesel km,Vente,2024-12-31 15:15:51.870246,9684,15828
7486,ACTIVE,"Annecy, 74000",France,2024-12-31 15:15:52.329897,2025-02-28 15:15:52.3299,+33 608 00 99 54,f,39,1,2024-12-31 15:15:52.3299,Ducati Diavel 2018 - 2914 km - Neuf,Location,2024-12-31 15:15:52.329899,9685,14389
7487,ACTIVE,"Paris, 75000",France,2024-12-31 15:15:52.60027,2025-02-28 15:15:52.60028,+33 683 26 41 99,f,58,1,2024-12-31 15:15:52.600279,Harley-Davidson LiveWire 2013 - 48961 km - Occasion,Location,2024-12-31 15:15:52.600278,9686,16127
7488,ACTIVE,"Angers, 49000",France,2024-12-31 15:15:52.834642,2025-02-28 15:15:52.834648,+33 600 60 92 09,f,11780,1,2024-12-31 15:15:52.834648,Harley-Davidson LiveWire 2020 - 3979 km - Neuf,Vente,2024-12-31 15:15:52.834647,9687,15131
7489,ACTIVE,"Metz, 57000",France,2024-12-31 15:15:53.131068,2025-02-28 15:15:53.131077,+33 754 65 51 65,f,123,1,2024-12-31 15:15:53.131076,Toyota Camry Neuve 2018 - 51678 Diesel km,Location,2024-12-31 15:15:53.131076,9688,15616
7490,ACTIVE,"Ajaccio, 20000",France,2024-12-31 15:15:53.351821,2025-02-28 15:15:53.351824,+33 665 82 10 19,f,6958,1,2024-12-31 15:15:53.351823,Yamaha WR250R 2016 - 49160 km - Neuf,Vente,2024-12-31 15:15:53.351823,9689,15437
7491,ACTIVE,"Poitiers, 86000",France,2024-12-31 15:15:53.609897,2025-02-28 15:15:53.6099,+33 754 44 29 73,f,28350,1,2024-12-31 15:15:53.6099,Chevrolet Impala Occasion 2014 - 39701 Diesel km,Vente,2024-12-31 15:15:53.609899,9690,14829
7492,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:15:53.802652,2025-02-28 15:15:53.802657,+33 624 10 02 46,f,160,1,2024-12-31 15:15:53.802655,Mercedes-Benz Classe S Neuve 2010 - 24398 Électrique km,Location,2024-12-31 15:15:53.802655,9691,14542
7493,ACTIVE,"Versailles, 78000",France,2024-12-31 15:15:54.026024,2025-02-28 15:15:54.026034,+33 722 64 39 42,f,171,1,2024-12-31 15:15:54.026033,Hyundai Veloster Occasion 2022 - 115125 Électrique km,Location,2024-12-31 15:15:54.026032,9692,16044
7494,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:15:54.313459,2025-02-28 15:15:54.313466,+33 615 33 08 08,f,13618,1,2024-12-31 15:15:54.313465,Yamaha MT-09 2021 - 37926 km - Neuf,Vente,2024-12-31 15:15:54.313465,9693,16576
7495,ACTIVE,"Montreuil, 93100",France,2024-12-31 15:15:54.601242,2025-02-28 15:15:54.601247,+33 774 61 75 85,f,8153,1,2024-12-31 15:15:54.601246,Honda CBR600RR 2020 - 37794 km - Occasion,Vente,2024-12-31 15:15:54.601245,9694,15850
7496,ACTIVE,"Bordeaux, 33000",France,2024-12-31 15:15:54.82604,2025-02-28 15:15:54.826048,+33 792 35 52 36,f,41071,1,2024-12-31 15:15:54.826047,Toyota RAV4 Occasion 2016 - 56665 Hybride km,Vente,2024-12-31 15:15:54.826047,9695,16322
7497,ACTIVE,"Toulouse, 31000",France,2024-12-31 15:15:55.017046,2025-02-28 15:15:55.017054,+33 705 70 13 28,f,166,1,2024-12-31 15:15:55.017054,Nissan Sentra Neuve 2012 - 66095 Essence km,Location,2024-12-31 15:15:55.017053,9696,15360
7498,ACTIVE,"Saint-Étienne, 42000",France,2024-12-31 15:15:55.329318,2025-02-28 15:15:55.329328,+33 719 31 05 19,f,16076,1,2024-12-31 15:15:55.329327,Toyota Corolla Neuve 2021 - 67449 Diesel km,Vente,2024-12-31 15:15:55.329326,9697,16050
7499,ACTIVE,"Rouen, 76000",France,2024-12-31 15:15:55.550973,2025-02-28 15:15:55.550976,+33 709 40 41 70,f,121,1,2024-12-31 15:15:55.550975,Toyota Prius Neuve 2022 - 142284 Diesel km,Location,2024-12-31 15:15:55.550975,9698,14906
7500,ACTIVE,"Bordeaux, 33000",France,2024-12-31 15:15:55.838196,2025-02-28 15:15:55.838201,+33 631 33 36 73,f,34053,1,2024-12-31 15:15:55.838201,Honda HR-V Occasion 2010 - 65753 Diesel km,Vente,2024-12-31 15:15:55.8382,9699,15426
7501,ACTIVE,"Marseille, 13000",France,2024-12-31 15:15:56.039029,2025-02-28 15:15:56.039039,+33 692 46 69 08,f,3680,1,2024-12-31 15:15:56.039038,Kawasaki Ninja ZX-10R 2016 - 35778 km - Neuf,Vente,2024-12-31 15:15:56.039037,9700,16770
7502,ACTIVE,"Angers, 49000",France,2024-12-31 15:15:56.302706,2025-02-28 15:15:56.302709,+33 764 96 09 29,f,89,1,2024-12-31 15:15:56.302709,Harley-Davidson Softail 2014 - 36152 km - Occasion,Location,2024-12-31 15:15:56.302708,9701,15450
7503,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:15:56.827577,2025-02-28 15:15:56.827581,+33 641 70 56 43,f,84,1,2024-12-31 15:15:56.827581,Ducati Diavel 2020 - 26081 km - Peu Endommagé,Location,2024-12-31 15:15:56.827581,9702,14747
7504,ACTIVE,"Paris, 75000",France,2024-12-31 15:15:57.088725,2025-02-28 15:15:57.088727,+33 786 83 90 65,f,79,1,2024-12-31 15:15:57.088727,Indian Vintage 2016 - 28410 km - Occasion,Location,2024-12-31 15:15:57.088727,9703,16064
7505,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:15:57.365525,2025-02-28 15:15:57.365535,+33 723 16 09 78,f,9509,1,2024-12-31 15:15:57.365534,KTM 250 EXC-F 2014 - 49930 km - Neuf,Vente,2024-12-31 15:15:57.365533,9704,15447
7506,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:57.57971,2025-02-28 15:15:57.579713,+33 608 26 93 38,f,11883,1,2024-12-31 15:15:57.579713,Suzuki Katana 2019 - 38976 km - Occasion,Vente,2024-12-31 15:15:57.579712,9705,14541
7507,ACTIVE,"Versailles, 78000",France,2024-12-31 15:15:57.782094,2025-02-28 15:15:57.782105,+33 605 57 76 38,f,72,1,2024-12-31 15:15:57.782103,Hyundai Accent Neuve 2012 - 136241 Électrique km,Location,2024-12-31 15:15:57.782102,9706,16230
7508,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:57.980603,2025-02-28 15:15:57.980607,+33 695 98 06 64,f,40758,1,2024-12-31 15:15:57.980606,BMW Serie 2 Occasion 2021 - 41665 Essence km,Vente,2024-12-31 15:15:57.980605,9707,16181
7509,ACTIVE,"Grenoble, 38000",France,2024-12-31 15:15:58.275763,2025-02-28 15:15:58.275767,+33 750 50 97 15,f,10740,1,2024-12-31 15:15:58.275766,Indian Chief 2011 - 42922 km - Neuf,Vente,2024-12-31 15:15:58.275766,9708,14563
7510,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:15:58.520285,2025-02-28 15:15:58.520293,+33 665 66 73 27,f,83,1,2024-12-31 15:15:58.520292,Volkswagen Passat Neuve 2022 - 141750 Hybride km,Location,2024-12-31 15:15:58.520292,9709,16052
7511,ACTIVE,"Aix-en-Provence, 13100",France,2024-12-31 15:15:58.823105,2025-02-28 15:15:58.82311,+33 713 43 71 75,f,4054,1,2024-12-31 15:15:58.823109,BMW C400X 2016 - 18953 km - Peu Endommagé,Vente,2024-12-31 15:15:58.823109,9710,15464
